Statement,Label
U.S. prepares to open doors on billion-dollar London embassy,TRUE
Netherlands PM: Death toll from Irma on Dutch Saint Martin rises to four,TRUE
Japan weighs plans to deal with North Korean evacuees in case of crisis,TRUE
"U.S. takes North Korea threat of H-bomb test seriously, Trump official says",TRUE
" Conservatives Demand Purge Of LGBT Employees From State Department, And This Is How Trump Replied",FALSE
"Clinton, Sanders clash over Obama as they vie for minority votes",TRUE
" On The Day A Hurricane Is About To Hit Land, Trump Signs Order Making Floods Worse",FALSE
 WATCH: Adam Schiff Double Dog Dares White House To Let Sally Yates Testify,FALSE
 Nikki Haley Inadvertently Supports Obama’s Refugee Policy While Exploiting The Charleston Massacre (VIDEO),FALSE
 CNN Guest Drops Truth Bomb About Who Trump’s Minority ‘Outreach’ Is Really Aimed At (VIDEO),FALSE
"Smaller EU states need stronger voice, not Brussels, says Czech election favorite",TRUE
Anthony Scaramucci will not get White House role now: NYT,TRUE
" Trump Tweets Chicago Murder Stats, DEMANDS That Mayor Let Him Handle It (DETAILS)",FALSE
OUCH! PRESIDENT TRUMP’S Call to Troops Zings Obama’s Terrible Strategy Defeating ISIS [Video],FALSE
Macron enacts public ethics law with a whiff of U.S.-style razzmatazz,TRUE
Argentina intensifies search for missing submarine with 44 crew,TRUE
"Canada proposes health warnings, child-proof packs for legal pot sales",TRUE
Russia to respond to Twitter ban on Russian media ads: RIA,TRUE
"Mattis to say U.S. must confront Russian behavior, but open to engagement",TRUE
Kenya president's election campaign used firm hired by Trump: privacy group,TRUE
"Seeking to deport Rohingya, India tells court has evidence of militant links",TRUE
Iran tells France's Macron not to 'blindly follow' Trump,TRUE
Trump leaning toward Georgia ex-governor for agriculture head: official,TRUE
"Growing feud: Trump, Cruz escalate attacks on each other",TRUE
"U.S. 'not winning' in Afghanistan, Defense Secretary tells Congress",TRUE
 Federal Judge Rules Same-Sex Couples Can Adopt Children In All Fifty States,FALSE
Hungary says it is facing 'frontal assault' from U.S. financier Soros,TRUE
" ‘We See Only One Viable Leader’: Nonpartisan Generals Break Tradition, Endorse Hillary (VIDEO)",FALSE
"Pence delays trip to Egypt, Israel because of U.S. tax vote",TRUE
" President Obama Wants A Woman To Be President, And That’s Not All (VIDEO)",FALSE
Obama urges doubling tax credit for low-income childless workers,TRUE
" Michelle Obama Makes The White House Garden Permanent, So Racists Called Her A ‘Gorilla’",FALSE
Chicago mayor vows fiscal fix before muni audience,TRUE
"Xi says China will boost efforts to tackle terrorism, extremism",TRUE
U.S. senator introduces bill to speed electronic warfare weapons,TRUE
Obama hopes for quick party healing after 'ouchy' Democratic primary,TRUE
" Trump Said Some INSANELY Racist Stuff Inside The Oval Office, And Witnesses Back It Up",FALSE
 ‘Tehran Tom’ Cotton Says The U.S. Justice System Is ‘Anglo-American’ And We Don’t Jail Enough,FALSE
Illinois governor eyes blocking Chicago school debt,TRUE
Trump administration will uphold election system's designation as critical infrastructure,TRUE
 McCain Exposes How Capitol Hill Republicans REALLY Feel About Trump,FALSE
 The Reason This Latino Democrat Is Voting For Trump Will Make You ROFL,FALSE
Obama says has 'great confidence' that Russia was behind hacks,TRUE
Further isolation of Venezuela may be needed: Latin American group,TRUE
U.S. committed to Europe alliances: Haley,TRUE
Trump due in court before Oval Office,TRUE
 Yelp Fires Employee After Her Brutal Complaint About Low Wages Goes Viral (TWEETS/IMAGES),FALSE
Australian PM says first refugees to be resettled in U.S. under swap deal,TRUE
Catalan leader Carles Puigdemont to deliver speech at 1500 GMT,TRUE
Homeland Security chief regrets rapid rollout of Trump travel ban,TRUE
 Mark Zuckerberg Masterfully Takes Donald Trump Down A Peg During Facebook Speech,FALSE
South Korea paying for THAAD 'impossible': presidential frontrunner's aide,TRUE
Former astronaut Buzz Aldrin to stay in New Zealand until lungs clear,TRUE
 WATCH: This May Be The Video That Ends Donald Trump’s Chance At The White House For Good,FALSE
" WI Supreme Court Justice Penned Column Mocking ‘Queers,’ ‘Degenerates’ With AIDS",FALSE
Rights watchers slam Myanmar's ban on protests in biggest city,TRUE
New Hampshire governor asks Trump to stop Indonesian deportation effort,TRUE
Explosions rock Zimbabwe capital as coup speculation intensifies,TRUE
"JUST IN: Obama Campaign Secretly Paid $972,000 To Fund Creation Of Fake Trump Dossier",FALSE
 Trump Can’t Decide Which Lie To Stick To Regarding His Claim That Obama Founded ISIS,FALSE
 Trump Kicks His Own Teen Supporter Out Of Rally ‘For Having Dark Skin’ (VIDEO/IMAGE),FALSE
"Rubio seeks re-election to Senate, says Trump 'worrisome'",TRUE
"Trump's first year in office marked by controversy, protests",TRUE
 White House Staffer On Kushner FBI Investigation: ‘Jared Is So F***ed’,FALSE
U.S. considering wider Iran threat as part of its policy on nuclear deal: Tillerson,TRUE
 WATCH: Nicolle Wallace CALLS OUT Dangerous Trump For Bullying Journalists,FALSE
"Obama: Trump doesn't know much about foreign policy, world",TRUE
Thai activists ordered to pay $16 million for occupying airports,TRUE
U.S. Senate panel to vote Tuesday on Powell nomination to lead Fed,TRUE
 This Republican Just Gave The Most Honest Response EVER To A Letter From One Of His Constituents,FALSE
Hillary Clinton postpones trip to Charlotte -campaign statement,TRUE
Michigan Senator urges Congress to retain electric car tax credit,TRUE
 Trump Trolls Caught In The Act Of Spewing IDENTICAL Propaganda Over And Over Again,FALSE
 Trump Just Got DESTROYED By One Of America’s Most Respected Journalists (VIDEO/IMAGE),FALSE
 Conway: Mexico Won’t Pay For The Wall Because They Want To Keep Drugs ‘Pouring’ Into America (VIDEO),FALSE
 Trump Gets Torn To Shreds After His ‘FAKE NEWS’ Twitter Tantrum Stretches Into Another Day (TWEETS),FALSE
Blackstone's Schwarzman sees historic regulatory overhaul from Trump,TRUE
"U.S. Congress scrutinizes pay TV billing, competitive practices",TRUE
"U.S. condemns killing of Malta journalist, says FBI assisting probe",TRUE
Iraqi court rules Kurdish independence vote unconstitutional,TRUE
Clamor for justice: Yugoslav court leaves global legacy,TRUE
"Britain, Saudi Arabia sign military cooperation deal: state media",TRUE
EU's Juncker says approves of Austria's pro-European coalition deal,TRUE
"Senate Republican bill would slash Medicaid by 2036, complicating talks",TRUE
Trump campaign says it raised $80 million in July: statement,TRUE
"Factbox: Sweeping U.S. Dodd-Frank financial law created new agencies, rules",TRUE
"U.S., Mexican officials try to find common ground on security: sources",TRUE
German war reparations 'matter of honor' for Poland,TRUE
Exclusive: Latino coalition releases policy agenda for 2016 U.S. election,TRUE
"Trump budget plan to propose major cuts for State Dept., EPA: NY Times",TRUE
Obama 'concerned' about U.S. State Department handling of classified information,TRUE
Shots fired by U.S. military personnel to stop man forcing entry onto British base,TRUE
"Kenyan court scraps presidential vote, Kenyatta calls for calm",TRUE
Saudi King Salman demands Iran stop meddling in Middle East: Ifax,TRUE
BREAKING: FL GOV RICK SCOTT Calls for FBI Director to Resign,FALSE
"FBI's Comey defends Clinton email probe announcement, but feels 'nauseous'",TRUE
 Students With Trump Sign March Down Halls Chanting ‘White Power’ (VIDEO),FALSE
Trump budget would sell entire U.S. Northeast gasoline reserve,TRUE
" The Daily Show Turned Trump’s Own Words Into A Hip Hop Song, And It’s Glorious (VIDEO)",FALSE
 Guatemalan President Can’t Keep A Straight Face As He Mocks Donald Trump (VIDEO),FALSE
'Can I get it to go?' Canada's Trudeau charms  Manila while ordering fried chicken,TRUE
Damaged A380 to be flown to France to investigate engine blast,TRUE
"UNHCR says Australia abandoned refugees, must clear up the mess it made",TRUE
State Department reminds staff on ethics after posts on Trump interests,TRUE
Ruling against ex-AIG boss Greenberg raises stakes in Trump University case,TRUE
Trump to nominate Elaine Duke as Homeland Security deputy secretary,TRUE
"North Korea's missile is advanced, but still some things to prove: South Korea president",TRUE
"20 TIME DEPORTED MEXICAN Laughs While Being Sentenced For Sodomy, Kidnapping and Sexual Assault In SANCTUARY STATE of Oregon…Tells Victims’ Relatives: “See All You Guys In Hell!” [VIDEO]",FALSE
 Watch Ted Cruz Suffer An INSANE Meltdown After Someone Asks If He’ll Support Trump (VIDEO),FALSE
 Great Britain’s Government Just Issued An EPIC F**K You To Trump (DETAILS),FALSE
 WATCH: Ben Stein LOSES IT Over Trump’s ‘Sheer Idiocy’ And ‘Horrifying’ Economic Ignorance,FALSE
Zimbabwe's Mugabe digs in heels as ruling party moves to depose him,TRUE
Obama suggests U.S. embassy move to Jerusalem could be 'explosive',TRUE
House Speaker Ryan's campaign fundraising tops $17 million in first quarter,TRUE
Vietnam releases water from brimming reservoirs as APEC summit nears,TRUE
"Charity shop customers leave empty-handed, refugees benefit",TRUE
 WATCH: Chris Cuomo SHREDS Kellyanne Conway For Hypocritically Defending Trump’s Pay-For-Play Scheme,FALSE
WOW! IS MEGHAN MCCAIN FINISHED With The Hateful Hags of “The View” After Today’s Blow Up With Joy Behar? [VIDEO],FALSE
" Trump Is About To Get Secret Intel Briefings, And Spies Are Terrified He’ll Leak",FALSE
Small eruption at Bali volcano triggers Singapore travel advisory,TRUE
Cameroon's Anglophones flee to Nigeria as crackdown grows,TRUE
Final survey before New Zealand votes shows ruling Nationals keeping lead,TRUE
 WATCH: Trump Caught On Video Praising One Of The Worst Dictators Of All Time,FALSE
 Three National Polls Show Hillary Is Now Leading Trump,FALSE
China's Xi says will support Interpol raising its profile,TRUE
"No U.S. review of treaties, U.N. funding at this time: admin official",TRUE
 Support For Hillary Probably Just Got This Texas Family’s Dog Killed (VIDEO),FALSE
"Asylum seekers refuse to leave Papua New Guinea camp despite loss of power, water",TRUE
Trump strikes blow at Iran nuclear deal in major U.S. policy shift,TRUE
U.S. intelligence chief Clapper says spoke with Trump about media leaks,TRUE
 WATCH: Chris Wallace NAILS Trump For Touting Jobs Reports He Once Called ‘Phony’,FALSE
Earthquake of magnitude 6.1 strikes off southern Japan: USGS,TRUE
Somalia's peacekeeping mission could be hurt by cut in force size: mission chief,TRUE
Ruling Nationals recover support in jittery New Zealand election campaign,TRUE
J&F calls Brazil judge decision to freeze assets 'legally fragile',TRUE
China says position on THAAD system in South Korea has not changed,TRUE
"Kurdish leader departs, leaving nephew faced with reconciliation",TRUE
 Texas Governor Directs Violent Threat At President Obama On Twitter (TWEET),FALSE
" Trump Cancels Air Force One, The Reason Why Is INSANE (TWEET/VIDEO)",FALSE
 Christian Pastor Calls Orlando Massacre ‘Good News’ Because 50 ‘F*ggots’ Died (VIDEO),FALSE
" Your Taxes Buy Billionaires Stadiums, They Charge You $7 For A Hot Dog — Obama Says NO MORE",FALSE
 Joe Scarborough Is A Republican No More (VIDEO),FALSE
" BREAKING: Cop Finally Gets His Due, Walter Scott’s Killer Sentenced To Prison (DETAILS)",FALSE
 Seahawks Star Has Even MORE To Protest Before Games After Police Brutality In Vegas,FALSE
U.S. drone strike kills militant whose group killed 250 in Pakistan,TRUE
 LEAKED AUDIO: MSNBC Worked With Trump During Town Hall To Ensure He Didn’t Get Tough Questions,FALSE
Port in Libya's Benghazi reopens after three-year closure due to clashes,TRUE
Obama did not indicate preference for Democratic candidate: White House,TRUE
Catalan leader signs document declaring independence from Spain,TRUE
"Be careful of lithium ion batteries, Europe warns Christmas air travellers",TRUE
Spain's PM says may use constitution to block Catalan independence,TRUE
"South Korea stresses safety of Pyeongchang Olympics to diplomats, companies",TRUE
 Oregon Ranchers Who Started Bundy Occupation Threatened To Kill Refuge Employees And Their Kids,FALSE
 WATCH: The Amazing Moment That Made Bernie Cry At The Convention,FALSE
Donald Trump's Hollywood Walk of Fame star vandalized on video,TRUE
Clinton opposition to Asia trade pact 'close call': hacked emails,TRUE
"
Trump Gets STOMPED For Whining About President Obama Using Air Force One On Campaign Trail
",FALSE
 WATCH: Sean Spicer Just Made Trump’s Wiretap Accusation Look Like The Lie That It Is,FALSE
"With healthcare bill dead, Republicans turn to taxes",TRUE
 Racist NYPD Cops Threaten To Tase Black Children For Walking Down The Street (VIDEO),FALSE
" Trump Freaks Out, Talks ‘World War Three’ (VIDEO)",FALSE
 Obama Was Right About Gun Owners: Here’s What The NRA Doesn’t Want You To Know (IMAGE),FALSE
"Two dead in Gaza blast, Israeli military denies it carried out an attack",TRUE
"U.N. seeks 1,300 places for refugees from Libya",TRUE
Germany ties Iraq aid to peaceful resolution of conflict with Kurds,TRUE
"Illinois House to take up governor's budget, tax vetoes",TRUE
Catalan leader's address canceled: regional government,TRUE
 Trump LITERALLY Picks A Friend Of Vladimir Putin To Be Secretary Of State,FALSE
Syrian militias aim to push Islamic State out of Raqqa within a month,TRUE
" This Bank Ripped Us Off In a HUGE Way, Now Obama Is Making Them Pay Millions For It",FALSE
Russian bombers hit militant targets in Syria's Deir al-Zor: agencies,TRUE
"Sanders may debate Trump, not Clinton, before California contest",TRUE
"'France is not the U.S.,' presidential hopeful Juppe's camp says",TRUE
Top Republican senator testifies for Menendez at bribery trial,TRUE
U.N. chief says two-state Mideast solution is the only way,TRUE
 New Report Says Trump Destroyed Scaramucci’s Marriage,FALSE
U.N. aviation agency to call for global drone registry,TRUE
Two Florida ports cancel plans to ink pacts with Cuba,TRUE
 Keith Olbermann BURIES Trump For Whining About Recount Efforts,FALSE
Former Macedonian rightist PM resigns party leadership,TRUE
Iran summons Swiss envoy to protest U.S. visa ban,TRUE
" Trump DESPERATE For Celebrities To Perform At His Inauguration, So He’s Doing This",FALSE
Exclusive: Congo poised to see election pushed back to late 2018 - sources,TRUE
U.S. general sets two-year goal for driving back Afghan Taliban,TRUE
"Frankfurt to evacuate 60,000 people to defuse British WWII bomb",TRUE
Militant attack on minister's convoy kills two bystanders in India's Kashmir,TRUE
China says attaches great importance to ties after receiving Trump letter,TRUE
Trump seen replacing Yellen at Fed with NEC's Cohn: Politico,TRUE
 Obama Uses Ted Cruz’s Own Father To Prove Cruz Is A Morally Reprehensible Bigot (VIDEO),FALSE
" Company Drops Gloria Steinem After Bullied By Pro-Lifers, Apologizes For Pushing Women’s Rights",FALSE
 Crazy Alex Jones Really Thinks ‘Transgender’ Michelle Obama Killed Joan Rivers (VIDEO),FALSE
Clinton expresses concern about AT&T-Time Warner deal,TRUE
U.N. Security Council to vote Friday on new North Korea sanctions,TRUE
U.S.-Russia tensions over Syria will not 'spiral out of control': Mattis,TRUE
" BREAKING NEWS: John McCain Diagnosed With Serious Illness, Americans Stunned",FALSE
 There’s One Thing Trump Is More Sensitive About Than His Hair – And It’s Hilarious (IMAGES),FALSE
Clinton server technicians decline questions from U.S. Congress,TRUE
JUST IN: Flynn to Plead Guilty to Lying to the FBI,FALSE
 Never Forget: Donald Trump Bragged About Having The Tallest Building In Manhattan After 9/11,FALSE
Is the sky blue? Depends on what Donald Trump says,TRUE
 Crazy ‘Trump Girls’ Stun CNN Host With Rumors About Marco Rubio’s ‘Gay Lifestyle’ (VIDEO),FALSE
Ireland not ready to let Brexit talks move to stage 2: minister,TRUE
WHO says attack on Syria vaccine store leaves children at risk,TRUE
LOL! Marshawn Lynch’s Mommy Comes To Her Son’s Defense After Trump Calls Him Out For Disrespecting U.S. Flag During NFL Game In Mexico: “what NFL team do Trump own ?”,FALSE
Trump says he will discuss Islamic State fight in two weeks,TRUE
Mexico to receive $150 million from catastrophe bond after quake,TRUE
 Colbert Outs Republicans As The True Weirdos For Obsessing Over Who Goes To The Bathroom (VIDEO),FALSE
Trump to give remarks on healthcare at 12:55 p.m. (1655 GMT): White House,TRUE
INTERNET: Living with the Great Firewall of China,TRUE
PRESIDENT TRUMP Issues Warning To John McCain After Senator’s ‘Tough’ Speech,FALSE
Cruz unleashes fury at Trump over Lee Harvey Oswald comment,TRUE
Trump campaign member praises Oregon wildlife refuge occupation,TRUE
France backs tough anti-terrorism bill after wave of attacks,TRUE
 McConnell SUPPRESSED Info That Russia Worked To Elect Trump – Threatened Obama If He Released It,FALSE
SARAH SANDERS Asked If Trump Visiting Civil Rights Museum Is ‘Insulting’…She Drops Truth Bomb [Video],FALSE
"After crucial win, Kasich sees path to Republican nomination",TRUE
Ceasefire deal sealed for rebel pocket near Damascus,TRUE
Immigrant 'Dreamers' - and their bosses - wait anxiously for Trump decision,TRUE
Barnier says 'still working' on Brexit terms with Britain,TRUE
" Trump Insulted German Leader On First Visit, Gave Her A ‘Bill’ For NATO (DETAILS)",FALSE
" In White House Conference Call About Iran, Staffers Talked About Blowup Dolls",FALSE
"Republicans, Wall Street score victory in dismantling class-action rule",TRUE
McConnell says U.S. Senate to vote early next week on Obamacare repeal,TRUE
 Donald Trump’s Longtime Butler Calls For Obama To Be Killed In Unhinged Facebook Rant,FALSE
OAS says Honduran vote results in doubt due to 'irregularities',TRUE
 Trump Has Now Banned NINE Media Outlets – A Likely Tenth Predicts Misery For Him Over It,FALSE
 Hillary Issues POWERFUL Statement On What White People Should Do About Police Brutality (VIDEO),FALSE
 Seth Meyers Dubs Oregon Militia Terrorist #Tarpman In Most Hilarious Mockery Yet (VIDEO),FALSE
Democrats press U.S. housing nominee Carson on potential Trump conflicts,TRUE
" Trump Says Republican ‘Make America Sick Again’ Bill Is ‘Wonderful,’ Stands By Utter Failure",FALSE
Trump and U.S. House tax lawmaker reopen door to 401(k) changes,TRUE
" Stephen King Is BRUTALLY Making Fun Of Trump On Twitter Right Now, And It’s AMAZING",FALSE
Catalonia to formally declare independence if Spain suspends regional autonomy: source,TRUE
Turkey issues arrest warrants for 25 soldiers in post-coup probe - sources,TRUE
"U.S., state courts issue conflicting rulings on Michigan vote recount",TRUE
 Reince Priebus To Top GOP: Endorse Trump Or Your Career Is Over (VIDEO),FALSE
Turkey to detain 99 suspects in widening post-coup probe: Anadolu,TRUE
Trump considering Representative Barletta for transportation secretary: Politico,TRUE
Trump: Obama should be investigated over Clinton email server,TRUE
Trump attack on Lockheed Martin foreshadows war on defense industry,TRUE
Czech president plans to appoint Babis's cabinet by mid-December,TRUE
Germany not mulling sanctions against U.S. after climate pact withdrawal,TRUE
"Senate confirms Trump's pick to run Medicare, Medicaid",TRUE
 Mitt Romney Thinks Trump’s Tax Returns Will Show Mob Ties (VIDEO),FALSE
"Trump calls for immediate Obamacare repeal, quick replacement: NYT",TRUE
Senator McCain returning to Arizona for cancer treatment: statement,TRUE
" MSNBC Host Makes Emotional Plea To Trump Voters: Wake Up, ‘It’s A Scam’ (VIDEO)",FALSE
"U.S. firm Air Products, China's Yankuang plan to build $3.5 billion coal-to-syngas plant in China",TRUE
Italy's Renzi pledges to hike budget deficit if he wins election,TRUE
Spanish court orders Google to delete app used for Catalan independence vote,TRUE
Trump U.S. antitrust nominee says will be independent of White House,TRUE
Arrested Indonesian parliament speaker pleads to keep his job,TRUE
Obama highlights climate progress at home before journey overseas,TRUE
Greek police arrest suspect behind high-profile parcel bomb attacks,TRUE
"Trump arrives in South Korea for talks on nukes, trade",TRUE
U.S. focus on internal issues will change world order: Germany,TRUE
 Excited About ‘The X-Files’ Reboot? Here’s Something Concerning You Should Know,FALSE
Trump administration reverses policy on fiancés as travel ban takes effect,TRUE
No role for Assad in Syria's future: Tillerson,TRUE
 Awesome New App Helps Make Sure We All Continue To Hurt The Trump Brand As Much As Possible,FALSE
Catalonia showdown could unleash new euro crisis: EU lawmaker,TRUE
Trump hugs Harvey's victims in test of presidential mien,TRUE
"Tech companies join support of 'Dreamers,' challenging Trump",TRUE
Wild elephants trample to death four Rohingya refugees in Bangladesh,TRUE
"Behind scenes, Ivanka encouraged Trump’s change of tone: sources",TRUE
Pakistan PM tells Tillerson it has 'produced results' in fighting terrorism,TRUE
Too soon to tell how U.S. statement will affect settlements: Israeli official,TRUE
Texas governor takes aim at 'caustic' tweeter who won county GOP race,TRUE
"Congress to probe Juniper 'back door' exposure, possible U.S. involvement",TRUE
 ‘American Sniper’ Widow Gets Set Straight After Telling POTUS ‘We Can’t Outlaw Murder’ (VIDEO),FALSE
"Health plan would cut U.S. deficit, but leave millions without insurance: CBO",TRUE
Tillerson pays flying visit to Afghanistan to discuss U.S. strategy,TRUE
U.S. McConnell: debate on healthcare will continue,TRUE
"In Illinois homecoming, Obama calls for improved tone in U.S. politics",TRUE
 Trump Quickly Backtracks After Threatening To Deploy Troops On U.S. Soil (VIDEO),FALSE
Merkel says Geneva talks should aim to agree safe areas in Syria,TRUE
"Romney, potential U.S. secretary of state, hails Trump after dinner",TRUE
Air China indefinitely suspends flights between Beijing and Pyongyang,TRUE
Truck attack suspect's New Jersey city a haven for Muslim immigrants,TRUE
" Chuck Todd Has No F*cks To Give, Says Jeff Sessions Can Take His Threats And Shove It",FALSE
 Hillary’s New 404 Page On Her Website Is Actually Pretty Damn Hilarious (IMAGE),FALSE
Trump EPA pick likely to clear Senate despite protests,TRUE
"Clinton, Sanders both say they can beat Trump during feisty Michigan debate",TRUE
Toned-down White House press dinner carries on without Trump,TRUE
"Khamenei says Europe should stop interfering in Iran's missile work, regional policy: TV",TRUE
 Conservative Writer Calls Black Voters Hillary’s ‘Loyal Slaves’ For Not Blindly Supporting Donald Trump,FALSE
"South Koreans practice in case of North Korea attack, but with little urgency",TRUE
 This Poll Shows EXACTLY How Much Americans Detest Trump,FALSE
 Tim Kaine BURNS Unhinged Trump: He’s ‘Swinging At Every Phantom Of His Own Imagination’,FALSE
 BREAKING: Republican Judge Calls For Impeaching ‘Dangerous’ Trump: ‘America Is At Stake’,FALSE
Iran rejects U.S. demand for U.N. visit to military sites,TRUE
Senate voting Tuesday on whether to open healthcare debate: McConnell,TRUE
Changes at helm of U.S. bank agency signal new Trump era,TRUE
White House says Israeli settlement building may not help peace,TRUE
 The IRS Already Commented On Trump’s Tax Returns And Even They Call Him A Liar (VIDEO),FALSE
European ambassadors to U.S. back Iran nuclear pact,TRUE
 WATCH: Megyn Kelly OWNS Transphobic Texas Lt. Governor Over Bathroom Laws,FALSE
Veteran Arizona sheriff defeats three in Republican primary,TRUE
U.S. spy chief to resign as Trump takes office,TRUE
 WATCH: ‘House’ Actor Hugh Laurie BURNS Trump During His Golden Globes Acceptance Speech,FALSE
Outside campaign groups lag U.S. presidential candidates in spending,TRUE
 North Carolina Authorities May Charge Trump With ‘Inciting A Riot’ Following His Violent Rally,FALSE
Chinese 'most-wanted' fugitive returns seven years after fleeing to Canada,TRUE
UPDATE: TRUMP AIDE VICTIM OF FAKE NEWS…WAS NOT Tossed From The White House [Video],FALSE
Three workers die in gas accident at Libyan oilfield: source,TRUE
 Trump ROYALLY Blindsided His Own National Security Team With Last Second Change In NATO Speech,FALSE
Trump's threat to 'destroy' North Korea is wrong: Merkel,TRUE
Factbox: Who's in? Who's out? China's Communist Party Central Committee,TRUE
 NYC Parks And Rec. BRUTALLY Mocks Trump As They Remove Naked Statue Of Him (IMAGE),FALSE
Fog stops Trump facing-off North Korea across DMZ,TRUE
Sri Lanka arrests Buddhist monk after protest against Rohingya Muslims,TRUE
Five Kenyans killed by mobs for looting in opposition processions: police,TRUE
 Conservative ‘Christian’ Says Wives Should Submit To Husbands Even If Treated Like Sh*t,FALSE
 Dying GOP Senator Spent Final Days Apologizing To Muslims For Trump’s Hate,FALSE
Obama expresses confidence in incoming U.N. chief Guterres,TRUE
Obama to visit Patagonian tourist city Bariloche on Argentina trip,TRUE
California lawmaker aims to reduce eating disorders among fashion models,TRUE
Anti-elite Slovene presidential candidate seen running for parliament after narrow loss,TRUE
"Austria will stay pro-European, election victor tells Brussels",TRUE
U.S. submits formal notice of withdrawal from Paris climate pact,TRUE
 Tim Kaine Can’t Hold Back His Tears During Heart Wrenching Health Care Hearing,FALSE
"U.S., France urge Russia to 'deliver' Assad delegation to Syria peace talks",TRUE
 Two-Thirds Of Mayors In America Support Raising The Minimum Wage,FALSE
"Clinton considering Warren, not Sanders, for running mate: WSJ",TRUE
" Racist Trump Supporters Rough Up Black Woman: ‘You’re Scum, Your Time Will Come’ (VIDEO)",FALSE
California Democrats propose series of infrastructure bills,TRUE
 CONFIRMED: Special Counsel Mueller Is Actually Investigating Donald Trump,FALSE
 Reporter Reveals The Real Reason Trump Fired Bannon From WH Post And It’s Petty As Hell (VIDEO),FALSE
Bahrain accuses opposition leaders of spying for Qatar,TRUE
"Trump, Clinton tension seeps into jokes at annual charity dinner",TRUE
Indonesia corruption court indicts ex-parliament speaker after delays,TRUE
Speaker Ryan pledges to work with Trump on bold agenda,TRUE
U.S. House budget panel backs Republican healthcare plan,TRUE
New law needed to allow torture victims to sue Afghan government: activists,TRUE
"Putin, on Iraqi Kurdistan, says Moscow handles situation with care",TRUE
North Carolina asks Supreme Court to reinstate voter ID law,TRUE
 McDonald’s Brings Conservatives’ Nightmares To Life With New Ad That Has Them Fuming (VIDEO/TWEETS),FALSE
Exclusive: U.S. budget plan includes over $13 billion for new submarine - sources,TRUE
 Court Just Gave Cops Permission To Murder Dogs,FALSE
Interior Department watchdog drops probe of threat to Alaska senator on healthcare,TRUE
"U.S. business seeks action, not trade war, in Xi-Trump summit",TRUE
"How Trump rallies the faithful: Belittle Clinton, news media",TRUE
HILLARY WORKED FEVERISHLY To Return 10 Russian Spies Operating In U.S. In Midst Of Selling 20% Of U.S. Uranium To Russia,FALSE
Brexit can be 'comfortably' negotiated in two years: Johnson,TRUE
Republican 2016 platform calls for reinstating 1933 banking law,TRUE
"Trump team wants more NAFTA access for U.S. goods, services: lawmakers",TRUE
California lawmakers send governor bill authorizing farmworker overtime,TRUE
U.S. 'not taking sides' in Iraqi-Kurdish dispute: Trump,TRUE
 Stephen Colbert Just Got Himself Thrown Off The RNC Stage Before It Even Began (VIDEO),FALSE
 WATCH: CNN Panel EXPLODES After Rick Santorum Gives DISGUSTING Defense Of Trump’s Racism,FALSE
Mexicans dismayed by rise of Trump's border wall,TRUE
Paris climate deal cannot be renegotiated: EU Commissioner,TRUE
U.S. senators vote to bolster travel security in FAA bill,TRUE
Trump suggests challenging TV network licenses over 'fake news',TRUE
The Reuters Graphic: The threat from Bali's angry volcano,TRUE
U.S.-backed SDF launch final assault in Syria's Raqqa city,TRUE
 Demi Lovato Takes A Stand For Trans Rights At #BBMAS And It Is GLORIOUS (TWEET),FALSE
"Senate votes to confirm Trump officials for antitrust, CFIUS",TRUE
 This Man Just Exposed A Sorry Truth About A Vital Part Of Trump’s Campaign,FALSE
Obama says Trump embrace of Russian president 'unprecedented',TRUE
Senate blocks Democratic plan to expand gun background checks,TRUE
House Democrat calls GOP Clinton probe scheme to 'distract' from Russia inquiry,TRUE
"Trump signs Russia sanctions bill, Moscow calls it 'trade war'",TRUE
"As North Korea threat looms, Trump to address world leaders at U.N.",TRUE
 Carly Fiorina Bursting Into Song At Cruz Rally Is The Most Bizarre Thing You’ll Ever See (VIDEO),FALSE
 Man STORMS Pizza Joint With A Gun After Fake News Story Said Clinton Runs A Child Sex Ring,FALSE
 Corey Lewandowski Is Apparently Using Trump’s Twitter Account To Get Jobs (DETAILS),FALSE
EU lawmakers propose cuts in aid to Turkey tied to membership bid,TRUE
Trump says debt ceiling 'mess' could have been avoided: Twitter,TRUE
"From 'Hillarycare' debacle in 1990s, Clinton emerged more cautious",TRUE
Witness says injured in stampede at London station: Reuters reporter,TRUE
"Congress revisits Obamacare, this time with a bipartisan twist",TRUE
Trump administration will not ignore white collar crime: Justice official,TRUE
Thousands of Tunisians protest against Trump's Jerusalem decision,TRUE
SARAH PALIN’S SON BREAKS Into Family Home…Savagely Beats Dad…Leaves Him Covered In Blood,FALSE
 Obama Just Made A VERY Powerful Statement About Trump’s Attempts To Repeal Obamacare (VIDEO),FALSE
Referendum likely on Dutch 'tapping' law,TRUE
Senate revokes Obama federal land-planning rule,TRUE
 Robert Reich PERFECTLY Breaks Down Trump’s 10-Step Plan For ‘Turning Lies Into Truth’ (VIDEO),FALSE
White House accuses Russia of Syria chemical attack 'cover up',TRUE
" Mitch McConnell HUMILIATES Trump, Gives Him A BRUTAL Reality Check On Border Wall (VIDEO)",FALSE
Trump says open to raising gasoline tax to fund infrastructure: Bloomberg,TRUE
